Genename	DNMT3A
EIF5B	-0.0764749474173146
NR2C2	-0.0127376604475062
SIRT5	0.220575668538331
EPHX1	-1.03570087290978
RPL22L1	1.0970287418831
OPA1	0.105342954210772
POLR2B	-0.36843893946565
NFKB1	0.10195517990547
GMDS	0.800586737987154
TTC37	0.0356789025575189
PCYOX1L	-0.0872282286760483
RSL1D1	-0.370951401384399
MKNK1	
TRIM23	0.498803623078225
RLF	0.0518985894474274
EMG1	-0.00317201557514293
HEXIM1	-0.108520538218684
CARD19	-0.0349278682505332
WDR43	-0.616079914656787
PRKACB	0.22885845825161
DCTN3	0.383932759525821
RAD9A	-3.17057129015191
ARMC10	-0.157176115469411
MMGT1	-0.0475923657876592
NMI	0.479824284029388
STAT6	0.167484260012479
ATG4B	0.118370330617492
LIG3	-0.288644088057207
PRPF6	-0.122655600015226
RIN3	1.26506332580343
CASP10	0.191260310974678
HDGFL3	1.82055681527127
FRMD4B	-0.8383208157252
MFN2	-0.156055796985513
CD2AP	0.465608218066268
PPP5C	0.110205140934812
GFUS	-0.270351939698723
ARPC5L	0.225821117659695
DBT	0.0733764682530278
PSMG3	-0.0403598064113579
MAX	0.316378668030552
AGPAT5	0.0358483796508099
UHRF1	-0.0557349411634804
UBE2L6	1.37098346268398
RUFY1	0.0289506423777754
COQ5	0.253236718793194
VPS16	-0.571874764697634
CPSF3	-0.401650764444754
UBAP2L	0.204070191363938
NMNAT3	-0.0677713102698147
RBM7	1.2143098491414
EIF4G2	0.0598987769556144
STAT5A	0.536176744227172
EXOSC9	-0.0712293622751163
GATAD2A	0.176152547730925
AP1B1	-0.347487401897695
LDAH	0.22051028513313
PKN1	0.0883961482787914
JAGN1	0.192111821598107
ITGA2	
CCDC124	-0.302328475820658
KLC4	-0.0180137121659873
NUP85	-0.417856467265792
MICOS13	0.720167332776858
SIRPA	-0.512480860861766
TIMM9	0.221081279121529
DNAJB2	
SCO2	0.791034367020708
GUCY1A1	0.912921318119474
VAMP4	0.0793077255815508
PRPF4	0.0903033486186506
PMPCA	0.301578447096817
IKBKG	-0.318231424669567
CHMP1B	0.604802184872881
REXO2	0.512096919129123
PCBD2	-0.210397132635528
MTARC1	-1.76412013960456
COMMD1	-0.423283567030254
NAT10	-0.101165211451085
NELFCD	0.395426197642657
ERAL1	
ALOX5	0.287863677479947
CSTF2	0.181827150007656
PEAR1	
SMC4	-0.31712115544774
STBD1	
SPNS1	0.450112995821772
TMED5	-0.017141591122669
ADGRG3	-0.751268244103989
HDDC2	0.572737952212473
MIF4GD	-0.753791190281356
F13B	
EXOSC3	0.0796969748589426
MCM3	-0.101308199273996
PPP6R1	-0.0683592516848995
MRPL58	0.09356284566704
GSTM3	
YKT6	-0.0462007968068496
OGT	0.168142234561948
NIP7	-0.100614735268319
EIF1B	1.32648649824939
TLR3	-0.237016969288434
BAZ1B	-0.174010542056544
RRAGA	-0.277746830801126
RAB24	0.344892055665569
NUDT19	-0.743482078940545
SLK	0.0792163182279742
KRT33B	
PPIG	-0.0223872071402806
RAB13	0.235981438212955
NDC1	-0.212234399659104
FAM120A	-0.100232161713173
NAIP	0.192196491943035
CDK2	0.622716139499623
ALOX12	-0.809547228477904
POLR1C	0.0126427748710438
RAVER1	0.399959503869561
TMBIM1	-0.674092334633651
ISOC1	0.943052075104722
RNMT	0.472535408310975
STAG2	0.139592674164466
PRKAA1	-0.315362586528454
XRCC4	0.0429392458572011
MRI1	-0.56731695879277
CST3	-0.193870743364721
ZMYM2	0.960145672079261
PTPRJ	0.517258789906064
INTS12	-0.140857903741888
TBC1D5	-0.0284338726342492
TCIRG1	-0.232191146531635
MRPL46	0.330471712159843
HPCAL1	0.303916970615715
BCKDK	0.640775170154881
RABAC1	-0.257322975925658
SLC25A10	-0.212470779040643
IGFBP7	0.694792664630877
GPSM1	0.186639673465387
ERI3	0.76080012091603
TOP3A	-0.262733686282041
ZNF638	0.264481913619574
FPR2	-0.564103576969284
CENPV	0.646471974204862
VPS35L	-1.037616023251
NSDHL	0.112634937945412
KAT2B	
NCK1	0.608105015279668
POU2F1	0.679227482396398
RELA	0.330906206866087
RECQL	0.536886244284032
NCAPH	-0.485131417245646
DOCK8	0.397084446100063
PPM1F	1.21529689086471
MSLN	
HNRNPU	
CDC42SE2	0.569593642248422
PRPSAP1	0.221690556657117
MYG1	0.313190009830552
BLOC1S1	-0.39465748870487
YIPF5	-0.0292545716464938
MRPS18B	-0.59125144030747
HUWE1	-0.26668251232515
TRIM4	-1.21677257455463
MRPS34	-0.226236722093919
NAA15	-0.0442425454415958
OMA1	-0.115456904305371
SOAT1	-0.349919303288991
WDR18	0.0207705344978621
LAT2	-0.95559123834812
GNA13	-0.130711347930043
ATXN7L3B	
CRYL1	0.697574542872554
MLKL	-1.34384442198447
CNRIP1	-0.528264506713815
MPV17	-0.364302839941602
NFU1	-0.0317415966824703
CARD9	-0.281614576218257
ACSL5	-0.0875830320507186
SMCHD1	-0.496145344824511
TNFRSF4	-0.128963286862382
GIMAP1	0.680391410340074
GMPR2	0.659060327172959
FAM136A	0.526884968500405
VAV1	0.204080515075485
ENDOD1	-0.506554325948303
ZAP70	0.754861325566481
SRSF11	-0.0860996710157302
POLR2G	0.119101953728669
PSEN1	-1.12134499143432
PDXDC1	0.25764027221999
PCNT	0.0157981254117048
POLD3	-0.144136211902604
HLA-DRB5	-0.0696793997534086
CD99	0.236077578884089
LYAR	-0.275087453310173
ENO2	-0.151880167123669
SSBP2	0.896693444679114
PDE12	0.0652970874834086
TNC	-0.568771124318516
PDS5B	-0.047294697911062
AP1G1	0.28054885914934
ZNF654	-0.224932903838395
KPNA1	-0.0172344797954894
EED	-0.0718619874006981
GALNT1	-0.212292712011264
PPID	-0.0888487622749193
LACTB	-0.0875730171260663
SNF8	-0.021053119962059
UBXN7	0.314625759626755
VTI1B	-0.475098550860192
AFG3L2	0.288356728223186
EXOSC2	0.238168471412848
NOC4L	0.00818732565920634
MRPS18C	-0.0907525123664771
CAST	0.986805044668668
MRPS21	-0.291905939908884
CD37	0.0477601516176653
WIZ	0.439638979585191
NUP188	0.363200648280808
XPO7	0.0691960345179427
RECQL5	
ANPEP	0.00959960040100935
STAT5B	0.815991272342556
CD177	
CAD	0.13340437264185
ELP3	
UBE2G1	-0.184067036184716
ACADSB	-0.480566877672188
DDB2	0.520365944545778
AARS2	-0.0801462863359615
U2SURP	0.109095750525815
PXN	0.138861344264386
KRAS	1.53334944564508
TMEM40	
EMC2	-0.206101557714165
TBC1D15	0.045544295936397
ELMOD2	0.0641739195693298
MED1	0.254168341320658
TSC22D4	-0.175621796745462
ZNF800	-0.140193250265661
PPP3R1	0.147904940956761
LEMD2	0.393060562746161
ARSD	-0.200370284613823
BST2	0.479807681064484
WDR89	-0.0505219997517187
CHP1	-2.62064232000501
CLYBL	0.116073403653419
P4HA1	0.549873053425715
NDUFB11	0.315161789119688
GLG1	-0.0604389502623021
KRTAP11-1	
ARHGAP9	-0.0584562494497966
CHMP6	-0.390987419241297
LSM12	0.365318972279309
MMUT	-0.0177222234801252
TMEM192	-0.142243928452783
HLA-DRB4	-0.842344727275278
RASSF2	0.176102042850241
RTF2	0.00348891739730651
CHD4	0.000114006902588991
PABPC4	-0.162844679972543
ARFGAP1	0.186328706487711
POGLUT1	0.0373251623214678
NCBP2	-0.376307451109382
CDK5	0.283260753890787
NCOR1	-0.0708586370298107
ATP2B4	-0.225821453369836
COPS4	0.249113342983175
ELOVL5	-0.568866631415602
DCTN1	0.159377514361113
NEDD4	1.5260669863972
DHCR7	-0.378536816273995
SPG21	-0.0690850529648287
SEPTIN11	0.477548879842875
CFAP20	0.358129895879162
TAS2R40	-0.355281032471692
PFDN4	0.111769754519563
TANGO2	0.49058694470398
SLC2A1	-0.403120273602608
PIGT	-0.0757296952176245
CAMKK2	0.0279782081043075
ATP6V1C1	-0.219304178245627
KCTD12	0.304042667496106
TRIR	0.0751619552394638
STK10	0.556930489536248
STX4	-0.23096978423356
SMNDC1	0.397429153109287
TOR1AIP2	-0.479769942866487
WIPF1	0.352895098966185
FNDC3A	0.0159219930222643
FMNL1	0.382989230260326
UBE2D2	0.3656376807509
RPL29	0.081418677600663
SFXN2	1.34900605580459
P3H1	-0.303922098685243
TM9SF4	0.125774359137896
OSBP	-0.0563716231466274
MBD3	-0.0148505289726915
NLRP12	0.477801466649355
MRPL39	-0.345185551384809
CYP20A1	-0.239711118874734
AGTRAP	-0.668099957139403
RBM17	-0.0309972749236499
ADPRS	0.347833964013008
LRPAP1	-0.534794161404818
ARL2	-0.315222373082442
CHRAC1	0.350007105086945
STX8	-0.438910774500402
GTF2A1	0.343624356033282
EIF2B1	0.187256445634917
TMEM263	0.759534711403375
TAX1BP1	0.0249889398944734
WBP11	0.133910847858409
SEPTIN5	
DNPH1	0.0665654198438555
CYP2S1	
FUCA2	-0.118328643819833
IGF2BP2	0.211147555613246
MSH6	-0.439839047421509
EXOSC8	0.130687792545109
RIDA	0.674934230143851
CRK	0.494297166017666
SGK3	0.86236358909937
TRIP11	-1.56483930168815
FXN	0.191432840646544
PTK2B	0.296967241718412
KIN	0.354079086430877
MTX1	-0.0115417834710322
GPS2	0.112945886127564
ACSL3	0.0617915738646596
TGM7	
RABL6	-0.0784206343184788
DCTN5	0.0505617238793565
DNAJA3	0.402358109046101
UBE2C	-0.417075471165291
TMEM126A	0.520033514297573
COPS6	0.156574528329965
PMPCB	0.0428966207205703
SMARCC1	-0.0276741476738606
SAAL1	-1.04007948946501
TMEM165	-0.530251290020581
DRAP1	0.692613524232809
SYTL1	-0.364690146130862
FAHD2A	0.626511878138327
TRMT2A	0.21394105930218
ASL	-1.01212244460358
DBNL	-0.0280663566886846
SERPINH1	0.337769282153771
MRPL24	0.208424854623801
MX2	0.743407009792223
ATP6AP1	0.059909095297384
SMIM1	
WDR44	0.381313407229
ALDH1B1	-0.185137441923904
DEF6	0.0883026224594906
MCEMP1	-0.725624005754687
PTDSS1	-0.670390339985434
ATP6V1H	0.167900581477906
NADK2	-0.114389254730725
DNAJB6	0.296398771106095
MLLT1	-0.170150103991723
MGMT	-0.508539370715838
RPN2	-0.433215291706186
THOC7	-0.0125954253701812
PPAT	0.737185197860793
NUP54	-0.0109661980928937
TK1	-0.757885493902284
FN3KRP	0.0791564665716117
UBL3	
NUDT2	0.242133818469238
YTHDF2	0.374085914442179
DNAJC13	-0.378025591643059
POGLUT3	-0.924849224419308
LZTFL1	0.830924433322453
ALG2	-0.206296200120589
ELF1	-0.295536570571185
JCHAIN	1.03802389789856
NHLRC3	-0.75586882895788
BCKDHA	0.452175454759602
MPP1	-0.379431076238728
CYB561D2	-0.0838009320429857
THEMIS2	0.597854989731061
UBE2J1	0.356043287507839
ZRANB2	0.500200300302937
GSTZ1	0.715754796401489
EDC4	-0.103310765654231
PTER	0.64384494232756
TIMM50	-0.115222471933219
NUP210	-0.0504407057305988
SLC25A22	0.321152954230168
SDR39U1	0.203523403185975
GNG7	-0.387434849957308
EXOSC6	-0.294991387929555
GAA	0.000900022831007803
DHX33	-1.41214475130192
MYEF2	-0.407809659423294
RBM25	-0.0961886027629843
UPF1	-0.209814999184342
ERGIC1	0.125622319194954
BZW2	0.544217479754756
USP7	0.0269652301435323
PES1	-0.567644207929002
NPAP1L	0.764364961840332
COA4	0.819081984460359
LTB4R	-0.600825067459793
EPDR1	0.157641753100299
COPS7B	0.411100701107405
UGP2	-0.705705645057516
SLC15A4	-0.427782242064815
ATP6V0C	0.185791454288171
PHF6	0.51209432051488
ZNF787	0.352397717404711
PLG	0.114155167445332
NDUFB7	0.119219398189539
USP15	0.224085716512823
ELOVL1	0.212168469736277
MGME1	0.0613469005465424
SYNGR2	0.327748070142463
COLGALT1	-0.537646021330263
UTP3	-0.20361022025023
HCFC1	-0.45778579264392
NCKAP1L	0.553055594136792
TIMP2	0.472315765915653
RBM19	0.701779092700974
UPF3B	0.0809078446932441
COMMD7	0.312328834517217
FGR	0.728187856512921
MYCBP	-0.244131101012227
KNOP1	-0.00201287441486249
COMMD10	-0.61332174332643
SRSF5	-0.162933180025676
TRRAP	0.439493696145537
NUP155	-0.127142644509728
AOAH	-0.696183195736133
STAM	-0.0214798390768978
CDS2	0.196804502234582
RTEL1	-0.657282534860814
GHITM	0.30131518543167
DIABLO	0.17129041227466
UGCG	
BAD	-0.224926351922533
SERPINA3	0.0497291601401286
SUPT5H	0.095691529754439
FUBP3	0.337876336745584
PTCD3	-0.663422364929855
SREK1	-0.0509010185600359
EMC3	0.0751548018358832
GSE1	-1.22431325212577
ALDH7A1	1.02992015428415
TRAPPC4	0.552253324988193
MMRN1	-0.480239858590782
KIF18B	
RPS6KB1	-0.417630375881924
RAD23A	0.257424007517781
MFF	0.221140351752741
KRT19	-0.806654871718191
DDI2	0.29676785708018
PPIE	0.182736245584324
PPP1R12A	0.108754479168072
NAGA	-0.443526126861398
SRRM2	-0.131573596281315
VAPB	0.481014762467192
LGALS3BP	0.200606317143986
DNAJC7	-0.0283779659127011
RPS4Y1	
CACNA1E	0.234837637798808
TSG101	0.216784137272439
PPDPF	-0.0748615221829309
UTP18	0.180112439303624
LGALS9	-0.0981302189026105
ETV6	0.246607164440365
STK26	0.319590951367609
DHRS1	-0.80334981854495
ORM2	-0.152361522238346
YLPM1	-0.411881964525939
DIAPH1	0.20978059406976
GBF1	-1.14620778549408
OLA1	0.442058985534283
SHOC2	-0.717616047592736
NT5C	-0.00241051247233881
MBTD1	-1.24688855808261
SWAP70	0.362492900382796
PDS5A	0.142033879133451
COASY	0.300321555052428
MAK16	0.0222472518699179
BZW1	0.449033342478769
DNMT1	-0.182977302975936
DOCK7	-0.93316567269729
TFCP2	0.319543496271532
AP2B1	-0.558256808124257
HLA-DRB1	-1.06142101621312
MRPL44	0.0721615676902389
ACBD3	-0.253185686486906
TPR	-0.362426831037996
RBBP4	-0.289015957186399
TNPO2	0.0626191879383313
GSDMD	-0.410183916772722
SRC	-0.18598823948547
CYBRD1	-0.809627626312167
DUSP23	-0.0492897805003835
ZADH2	1.64973734121735
RUNX1	0.417985746630057
RPL31	0.932946428547885
JAK3	-1.10985533749066
NTPCR	0.229538185881056
NAPG	-0.0075815810211853
ATP6V1D	-0.0285690473526784
SLC16A3	-0.327036735461979
DENND10	-0.525394430807566
GTF2B	0.267659374830377
PIGK	-0.235974515061452
PARVG	0.0649080651674587
PSTPIP1	0.0203329961850118
ARHGAP4	0.126379403777998
FAF2	0.124398557324407
PIP4P2	-1.18610447439066
ARHGAP42	-0.411668345113472
TUBG1	-0.173630913863552
ACTR1B	0.0354560383211975
IARS2	0.146578319785672
OCIAD1	0.02470569028254
STRN	0.189469342422189
RHEB	-0.641676560864216
LNPEP	-0.16049933482944
UBA5	0.799171438711503
PLBD2	-0.287872032590421
RAB4A	0.70324136850467
MRPS7	-0.180024378875749
EIF4A2	0.271961286321747
NEK9	0.0887181435870935
DNPEP	0.211289227291766
PIP4K2B	0.181812642190881
COQ9	0.327115782720942
TIMM8A	0.152612521961695
AKR1C1	-0.000728879170863697
LPCAT1	-0.276008165888792
STX11	1.359188173945
CEACAM1	
CD74	-0.258630469664531
MAP2K3	0.0625958160449157
SLC1A4	-2.01419995120987
MICAL1	-0.496013353233763
METAP1	0.223376081320879
PYCARD	0.305081771641525
PTRHD1	-0.0372167274922491
KBTBD11	0.137569185031167
IFIT5	1.14917078544909
SH3BGRL2	
SFT2D2	-0.250500697423537
ALDH1L1	0.02534364520752
INPP5D	-0.150786396267578
NRBP1	0.098479097514411
STAT2	0.997254794495356
RFC5	0.0500355574576279
LCLAT1	-0.622967613994651
DNMT3A	-0.582249387027846
ATAD3C	-0.957804203423538
QPCTL	-0.268402413317912
OXA1L	-0.382627108126032
FAM114A2	0.15079894144336
TMX4	-0.124185543293702
PCYOX1	-0.0540334361282001
DNTTIP1	-0.181268443691183
MRPS22	-0.366726840907512
TMED3	-0.0669479012175213
RCL1	0.105386666281035
VBP1	0.232420649614855
NCBP1	-0.0773508118351878
PPP4R2	0.183319649889683
UBE2K	0.343328543118432
EVI2B	-0.271513291979863
GIT2	0.227128746715409
LRRC47	0.518484819666706
MRPL14	0.39217663386883
SEL1L	0.0878295580645341
ACOT7	-0.112147802280052
BTK	0.115049467544274
FIS1	0.27904029928274
SFXN3	0.564230245336726
DNAJC3	-0.817699222205651
HLA-E	0.616983547125468
RAB7B	0.786304690076928
CIB1	-0.609919248409879
PFAS	0.433429549199312
LANCL1	0.548043930955192
MTX2	-0.164966074081831
MANBA	-0.340433677911507
MSH2	0.0851485036415327
CTTN	
C9orf78	-0.142815221775359
RPS6KA1	-0.5390704165373
MICU1	0.410144224423437
AP2A1	-0.0397572207691259
UBA6	0.31001023378733
UBLCP1	0.296022994006752
FN3K	
GPS1	0.0536260443150602
IAH1	-0.191906107023258
STIL	0.507052559219908
SIRPB1	
PQBP1	0.12176656687143
ETFDH	0.0565230271751587
SPRYD4	-0.353102659007553
KIF11	-1.30882711522111
DPF2	0.0279544934839696
PLAA	0.265087091959822
IPO7	0.265612078351088
TEX10	-0.0617357140192395
RAB2B	0.100028118306317
PRAM1	-0.0781839424388747
SCFD2	0.125733150268565
TIMM44	0.06698133769688
ACAP1	1.58670660718532
ZMAT2	-0.414023052580615
AKR1B1	-0.531491097149014
SEC11C	-0.481141165000214
CCDC90B	0.209049637104331
GFM1	-0.0278467254373517
CASP3	-1.00978632797968
PLRG1	0.127040773307766
PIK3R1	-0.14608983897664
VDAC2	0.104415709627885
UBA3	0.514477419301611
SPATA20	-1.5649947907289
ZNF217	-0.738717540612646
MBNL1	0.890890503979176
TXNRD2	0.359373071099581
CHAMP1	0.175871183791674
MRPL49	0.0250699824374644
VSTM1	
PYM1	-0.119811315902818
S100A10	1.03191768917888
PREB	0.010757535871674
GRIPAP1	-0.00292732847600433
GOLPH3	1.08413578031215
PTRH2	0.262598652127064
GMPPA	0.0643004918255577
VNN1	-0.229825464689808
TRAP1	0.481289187915008
COX20	0.0781173932703696
EPS15L1	-0.267568451208016
CBL	-0.0217513038638875
SETX	-2.43066516584314
SPART	0.167353173218446
CASP6	0.106240356970631
IGF2R	0.424972407954708
DHODH	0.0584413981794107
TMF1	-0.66543979214793
CRELD2	-0.207442937833185
THADA	-0.943958449816673
GIMAP7	1.26919251993081
BCAS2	0.202074220749473
KIF5B	-0.0186760826382388
NHP2	0.332548968543895
INTS2	-1.24395771833128
PFDN6	0.356172872930248
AGK	-0.0518951521194124
AHNAK	0.47768251416732
RAP1GDS1	0.540107551624664
TXN2	0.0701007985849046
KDM1A	0.169460417978468
TES	0.6335435739835
CES1	0.211746830959911
APOBEC3C	0.420454965570554
MYO1C	-0.254187805047028
CCDC47	-0.314815121106882
SAR1B	0.230737058901552
ARHGAP15	0.479925641336871
NCSTN	-0.390003367192686
PRKDC	0.0588520223359237
ABCD3	0.0169155121622654
TM9SF3	-0.0384903691947403
GTPBP1	0.229165009634149
CTCF	0.495759858271142
ITM2C	-0.855422644125796
SEPHS2	-0.362368945855099
36951	0.0999971155560131
CLU	-0.428016994926636
MCCC2	0.333312312977451
HTATSF1	0.200202425940678
ACIN1	-0.165998877951676
CIAPIN1	0.0628296441357339
RBM22	0.0329708415452394
SLC3A2	-0.520983723093583
TYMS	0.143989314829045
FARSB	0.312630570437411
ZNF268	0.627664461868372
PF4V1	
PITPNA	0.250136724671696
ECI2	-0.0536782209453872
GNA12	0.513436935784088
GCN1	0.310607983309849
UAP1	-2.07392742888164
DDX18	-0.374408415435884
CD82	-0.0333883219904258
NPEPPS	0.406004655391466
HIKESHI	0.0764553007116144
LONP1	0.207138220038917
MAPKAPK2	-0.288214394963504
ERI1	0.384110623797875
COG5	0.190613217022446
RFC2	-0.0943299117796995
EIF4G1	0.0690961851553438
COPS3	0.0431710776225221
MT-ND1	-0.155445377691234
BDH1	-0.203976077363092
SEC24C	-0.18508447858376
CDKN2AIP	0.0979174493572046
ABI1	0.252377904214692
DNAJB12	-0.577033707056411
NCKAP1	-1.65918095558748
SLC1A5	0.470213825704711
CLEC12A	-0.653792783297604
PPP6R3	-0.0899278583249915
SRP72	0.454189909396589
EPB41	-0.346677429172018
PATL1	-0.96420209528277
ITGB1	0.292221709176044
NME3	-0.717391998390123
BCKDHB	0.308641398711841
MRPS30	0.181534460406516
GCDH	-0.259727518509744
PRMT5	0.706809048358429
RAB11FIP1	0.693487864413491
PNPO	0.0376380314319917
DYNC1I2	0.253754990222368
AP3M1	0.0671360132988109
PFKP	0.0317635795677363
CCDC12	0.310469010466933
PRRC1	0.150822760884296
SELP	-1.10636811930302
DOCK2	0.27302123341675
ATP6V0A1	-0.531319076517056
SRP68	0.307017416432178
VAMP5	-0.576016409515437
SEC24D	0.00984264180831477
POLDIP2	-0.00425551603150878
MT-CO3	-1.48437243076268
PYGB	-0.137980331231859
EXOSC1	0.404002730446127
CFP	0.554664684877345
TMEM14C	0.90057132425622
HDGFL2	0.21077861246011
SEH1L	-0.114732982538471
SRRM1	0.364286042291722
KDSR	-0.358120889708196
PADI2	-1.53842922371051
SLC30A9	0.677205380842455
VPS26B	-0.0712625886899707
AP1S1	0.0585977007255768
TMA16	-0.195119560202895
MYL9	
NSUN2	-0.0527196198568688
ESAM	-0.200452893054357
CHST14	
ABCF1	-0.020467898266313
ADAM10	0.128353990168681
TCEAL3	0.328061164233601
NDUFB3	0.102858971748448
MRPS5	0.00423738816153896
PMM2	0.21444910723417
RANGAP1	0.0270713360095509
GALNT13	
VAMP2	-0.00679571862399191
CHMP4A	-0.00163670147572196
IFI16	0.338594918039553
DLST	0.272917494161443
ALG5	0.0504083167533904
PTGR1	2.2008058351056
VPS28	0.122625729566494
APOOL	-0.189535030476171
NPM3	-0.407859481088225
POLDIP3	-0.119540207885184
PLSCR1	0.895935530766214
WBP4	
ZNF143	-1.34913042221441
OAT	-0.201532902766753
NUP62	-0.064062932344672
PDCD10	0.367807458835436
LSM1	0.476495282607261
SNX2	-0.327468669436051
CPT2	-0.0761834762014881
TGFB1	0.0254782954074961
STK4	0.0208579339059355
PRPSAP2	0.892945982893958
NNT	0.0117278040390297
GOSR1	-0.402778959768241
SNRNP200	-0.0466178397806103
STIM1	-0.198408158805949
HLA-C	1.01527454153408
ENO3	0.206257645170932
CHORDC1	0.310164456452619
LETM1	-0.184599292709657
TLR8	0.0658822243482629
TPRKB	0.687554852843113
RASGRP2	0.101613705874493
UFL1	0.407419352724536
FOS	-0.100835958304206
SNW1	0.00867600513630637
NT5DC1	0.345759804572933
HK1	0.357375768700199
TRAPPC1	-1.0310990145482
NUDT3	-0.0000716
TGOLN2	-0.655657801081852
IQGAP2	0.261079171241957
USP39	-0.197308252079012
MTCH2	0.0199407815890688
MPC2	0.266411670695338
IMPA1	0.327510189827083
RGCC	
GALNT2	0.037319230170055
AHCYL2	
GP5	
TOP1	-0.235696114161954
PTPN11	0.59754703659175
EIF4EBP2	-0.0631925894527053
CDIPT	-0.225136997587305
SPTLC2	-0.416259348027801
MRPL1	0.0196861414500116
PTPRC	0.0614878248113615
CARHSP1	0.507958616850244
EPS15	0.0736283642971447
ACAT2	0.662451876094435
HS1BP3	-0.209161122734458
NDUFB6	0.293371331290332
ALDH16A1	-0.0618537302403755
LGALSL	
PRPS2	0.628578530396425
ISCU	0.696811721036895
MRPL48	-0.6494177229094
VPS4B	0.543965224581787
SMC3	-0.00344830000810366
TWF1	
PICALM	0.288296530695337
BABAM2	0.0268365305906038
SPI1	-0.0847893186648099
DENR	0.725405858051822
SMC1A	0.0963005422501191
TONSL	-1.66247076242328
SNAPIN	-0.0217612844982547
SMARCA5	-0.105649219282502
APOBR	-0.223432559804942
NUP37	-0.0155774809993553
CSDE1	-0.225203787691539
DDX21	-0.544085949266262
ACSS1	0.450298321814501
CREB1	-0.150361292602446
CALD1	0.517560571412337
GSTM2	0.272295045529893
SLC25A1	0.600943808200473
COPG2	-0.472823621802171
CEP95	-2.45619364650584
LYPLA2	0.632043258913372
ANO10	-0.489391489334419
DOCK10	-0.241388556059443
ATXN10	0.626466179780571
PAPSS1	-0.216802447538363
ARSA	-0.426366690551231
ARHGAP45	-0.431316041160391
LSM8	0.490459903218778
TIMM23	-0.0871050433426211
RNASEH2B	-0.0818142278024332
WDFY1	-0.322063467178966
TMX3	-0.0469405311105637
SCFD1	-0.054816396677862
NUBP1	0.247059934177194
GCLM	0.673450209756932
LCP2	0.17739849345331
NAXE	0.579442447826555
CETN2	0.0331503811821674
ANK1	-0.266143567608962
MRPL10	-0.110504586769361
MPI	0.618042035225548
FHL1	1.91159721755371
EMILIN1	-0.466620491063725
YTHDC1	0.35438523207323
GP1BA	
CMC1	-0.33680889780984
PSMD4	-0.149750663185376
BCL2L15	
APP	-0.334067143266576
ZMPSTE24	-0.0657964000635817
D2HGDH	-0.936727045082645
PACSIN2	0.164466280812655
CD9	-0.688092679300527
ICAM3	-0.416115867022368
PPP2R2A	0.329616221978118
ACP3	-0.269557170660369
NDUFS7	0.534420589246021
SNX6	0.356598507290434
QARS1	-0.0199084634842387
TPP2	0.304367159963313
SH3GL1	0.219135508709296
SEC62	-0.453704850379973
PLEKHA2	0.153670424435813
BCL2L13	0.336649844644312
PTPN12	0.119032711894383
ERG	1.0739383141618
NAMPT	1.20474422929096
DPM3	0.0772983028162095
POLR2H	0.214023907342162
PECAM1	-0.0659483388716549
UBA2	0.15265259074588
PRKCB	0.266759295873263
FN1	-1.35867194532319
PRPF8	-0.450860677109688
CDK1	-0.0968746095132621
RBM12	0.150120528849102
CDC5L	-0.057427007037117
FTSJ1	0.391022861700264
NDUFA7	0.0824260889689829
STAT1	1.04077783899532
ATP6V0D1	-0.257630969584934
NDUFA3	-0.308472596761368
XPNPEP1	0.145792215147649
ATP6V1F	0.190909072458944
PTPN7	0.0158315942176421
LSM7	0.760489879273636
SCAMP1	-0.185305153168472
VPS26C	-0.0306254995164666
BTF3L4	0.669778107093167
AKR1C3	1.75077516937906
DOK3	-0.137001646385408
UMPS	0.125558441679003
POFUT1	0.0265482808146108
SNX5	0.112854812809237
SARS1	0.248556952251399
RALA	0.088844806629881
UCHL5	0.093680334992325
UBXN4	-0.109933031795234
EIF1AX	0.167712081887446
CPOX	-0.57170111191025
ARHGEF2	-0.148945266488158
BROX	0.145594497851954
NDUFB5	0.281259741741988
SRP54	0.567129534426932
MYL1	-1.09835815466616
ZFPL1	-0.0710053033295458
CISD1	0.34632695090898
MFSD10	-0.868933554620182
CHCHD6	0.993196803658078
CREBBP	-0.348052609153891
SNX1	0.0361254107936155
TOR1A	-0.211403942869621
SMARCD2	0.00497173710970595
SLC4A1	-0.22441649864073
PSME3	-0.325247619044961
ATP2A2	-0.0123577381354284
PRPF31	-0.0739588991878508
ADRM1	-0.0667465690907571
HNRNPLL	-0.316698034740575
COPG1	0.348396280991908
PSMD1	-0.00820712459803162
CTNNBL1	0.0703912589151805
NDUFV3	0.0754929286953152
TOP2B	-0.168836319441755
CMPK2	-0.753386164299553
FKBP5	0.367312169599221
RAB37	-0.322544547177423
PDHX	-0.189806388666068
CASP8	-0.429170622643818
CPSF7	0.3904774426382
PNN	0.120702411103527
TAPBP	0.648168063410778
FLNB	0.0515848602547624
THOC6	0.0734369705594704
RAB3GAP2	-0.140457214789522
RAB5A	0.0767805024079116
UBXN1	0.101743088507166
SSRP1	-0.251569830631216
CRYGD	
TMPO	-0.225779557218752
BET1	-0.0984269625163575
NUP93	-0.0354710093293418
UQCC1	0.390249806840897
SEC63	-0.132344512434312
PIGS	0.0113096252050581
TRIM25	0.203003762695597
USO1	0.0839893132573773
MAPKAPK3	0.812918485127004
CAB39	0.426707806080461
PSMD2	0.126411052986328
DPM1	-0.334545385069066
CGGBP1	0.214993310375046
SLC2A3	-0.572872896543106
FCER1G	0.805161707744022
